content,title
몆며칠해를않봐서일까요하늘이계속흐리고아니면찔끔찔금 눈물흘리고아니면 주룩주룩 울고ㅡㅜ이놈의하늘이왜그럴까요하늘이한테 전염됫나봐요며칠째만사귀차니즘에만사 짜증에우울 우울ㅡㅜㅜ요럴때 운전못배운게  천추의한입니다운전만 할줄알면 차야뭐 렌트를하던  서방차를끌고가든기냥 어디론가 달리고파요ㅡ마이웨이 이빠이틀어놓고ㅡㅎ우리 우갱님들휴일 마무리 평안하게 잘하세요~~^^,날씨탓인가요ㅡㅠ
우울하다~,우울하십니까?! 네!!!!!
갱년기 시작인지자주 감성이 발작해요. 관심받고싶고 사랑받고싶고인정받고싶어요.참 모자란 사람이지만 마음은 따뜻한 사람이구요눈치도 빨라 남들 배려하는게 습관적이에요.몸이 힘들어도 마음이 힘든일은 못하는 성격이지요.조용하고 존재감 없어  뒷전이란 생각이 요즘 들어자주 마음 아파요.저 갱년기인가요?,사랑받고 싶은 나이
♥불륜♥누구나 한번 쯤은 꿈꾼다.아름답고 멋진 이성과의 만남을그 것이 사랑이든 불륜이든본디남의 것은 탐하는 것이 아니다.말은 그렇게한다.허나짝이 있든 없든사십이든 오십이든 육십이든남자든 여자든부자든 백수든누구나 한번 쯤 꿈꾼다.잊지못할 사랑을 설령 그것이 불륜이라 할지라도남 말하기 좋아하는 사람은 그런다.어디 넘볼게 없어남의 남자를 넘보고 남의 여자를 넘보냐고그러나본인의 문제가 되면 다르다.불륜도 사랑이란다.안해 본 사람은 모른단다.ㅋㅋㅋ하나.♥쥐도 새도 모르게 하라..알면 다치고 다치면 아프다.나도 너도 그도 다 아프다.두울.♥떠벌이지 마라.자랑거리가 아니다.막판에 눈물 짜는 모습을 상상해 봐라.요거 아무리 강조해도 지나치치 않는 거다.세엣. ♥도중에 미련없이 내려라.종착역까지 가지마라너의 동반자는 어차피 그가 아니다.마지막으로. ♥그를 이용하려들지 말라.상대도 너를 이용하려 들것이다.그건 사랑도 불륜도 아닌 사기일 뿐이다.팁.하나 더.♥기왕에 불륜을 저지르려거든배우자 보다 훨 나은 사람을 택하라.그 것이 배우자에 대한 최소한의 예의니까⚘https://youtu.be/QDJ1bgBdufE,19금
"하루 종일 여러 음색으로 내리는 빗소리에 귀기울이며 비와 함께 즐길 수 있는 낭만을 생각하고 운치를 찾아 외출 강행. 생각만큼 낭만도 운치도 마음을 채우지 못 하고 비에 흠뻑 젖어 집으로 돌아왔다. 이 나이에 이런 날 이런 행동. 딱 갱년기 우울증이라 할 수 있겠다. 아니 진짜 그럴지도. . . 생각이 여기까지 미치자 예약이라도 한듯 나를 찾는 마음의 여행을 떠난다. 어디 만큼 왔을까?  마음에 소리가 묻는다. 당신 누구세요?  ' 난...난...음~.난 ...' 목소리가 작아진다. ' 그래!!!' 가장 어렵다고 하는 '평범한, 평범한 사람'. '그래  평법한 여자'. 그리고 평범한 딸?은 아니었던 기대에 좀 못 미치는 부모에게 조금은 아픈 딸이 아니었나 생각한다. 아내로서는 미완성. 완성은 기대할 수 없다. 친구처럼 지냈던 아들한테 어느 순간부터 보호를 받으며 걱정의 잔소리도 가끔 듣는 나. 만나면 아직도 서로 조금 더 자랐다고 나데는 도토리 키재는 친구들 속에 있는 나.    과연 평범한 사람, 평범한 여자라고 할 수 있을까? 장마와 무슨 연관이 있다고 올해 유난히 센치하고 이런, 저런, 오만 잡생각에  머리가 커질대로 커져 문을 드나들기 어렵다. 아휴~~~무거워",이것도 갱년기 증상???
특별한 일도 없고 속 상하는 일도 없는데 마음이 자꾸 처지네요^^ 그렇다고 우울한 상황은 아니고요. 주변에서는 늘 씩씩하고 활기차게 볼 정도로 일상은 잘 돌아갑니다. 뭔가 몰입하는 일을 갖고 싶은데 뭐가 좋을까요? 이렇게 60을 맞이하겠구나... 그런 생각을 하니 허무~~~ 합니다. 마음 다스리기 뭐가 좋을까요? 좋은 책 소개해주세요. 갱년기에는 다 이렇게 사시나요? 지금54입니다...,마음 다스리기에 좋은 책 여가 뭐 있을까요?
요즘 내가 미친것같애요 어젠 냉장고 문열다가냉동고에 깨볶아놓은것 실수로 떨어지면서 그릇깨지면서 께들이 온거실로튀어서 청소하고 깨버리고  오늘아침엔 비트와 당근 요구르트갈아마실려구 했는데  믹서기 뚜껑을 안닫고 돌려서  씽크대 와 개수대 타일로 다튀고 입고있는옷다버리고ㅠ바쁜일도 없는데 자꾸만실수를 하네요걱정돼요 자신이  너무 한심해요ㅠ,난 왜 이럴까?
 큰애는 직장근처로 완전독립 둘째는 학교 기숙사로   이제는 두 부부만 삽니다.  특히 큰애가 딸이라 그런지 걱정이 많이 됩니다. 둘 째는 군대 다녀온 뒤론 뭘해도 걱정이 안됩니다. ㅎ  머리로는 야무진 아이니까 내가 걱정 하지 않아도 된다 생각하는데 어느순간 가슴이 두근거리고 걱정이 되고 그러네요. 우리집 내편 ㅅ ㅂ ㄴ 은 걱정을 사서한다고 그러지말라는데..ㅎㅎㅎ 마음대로 잘 안됩니다~  우갱님들은 어떠신가요?? 궁굼합니다. ㅎㅎ ,이게 혹시 빈둥지 증후군일까요?
평상시에는 그냥 넘어갔던 일들인데  요즘에는 그냥 서운하고 서럽고 처량하다는 생각도 들고 뭔지모르겠어요 지나고 나면 내가 왜그랬지?  왜이러지? 하는데 그냥 눈물이 나요  서운함이생겨 눈물이 나기시작하면 그냥 주르룩 흐르고 주체할수가없어요 그런 절 지켜보는 남편은 황당해하고  이런 내 자신이 싫고 미워져요 갱년기증상인가요? 어떡하죠??ㅠㅠ,눈물이 주르룩
남편의 말한마디에눈물이주르륵 좀쎄졋다고생각햇는데 배려심엄는남편.허무하다느껴지네요,왜우울해지는지....
얼굴은 웃고 있는데  눈물이 날것 같은 그럴때 없으세요?,얼굴은 웃고 있는데...
나름 나쁠게 없는데 우울하고 만사의욕이 없어요좋은걸봐도 잠깐이고 몸은 피곤하고자꾸 쳐지네요 차 가지고나가 드라이브하면 잠깐 좋아지고 쇼핑해도 잠깐ㅡ뭐든 열정적이였는데~무기력에 빠졌어요연애하면 좋은 남자만나면 맘이 활짝 필까요연애세포도 다 죽은것같고~에잉~어찌하면 활기차 질까요~~??,연애 하고 싶어요
폐경이 빨리 온거같아요 생리가 끊겼는데 어깨랑 목이 너무 뻐근하니  아픈데 원래 거치는 증상인가요??ㅠ 아프니 잠도 잔거같지도 않고 피로도 장난아니고..ㅠㅠ 그러다보니 감정기복도 심하고 게다가 중딩아들 공부도 안하고..ㅠ 우울하기도 하고 그래요.. 엉엉~~,폐경되고 나면 원래 이런가요??
사우나가서 생땀빼구 기운없어 외식하구 저희집.선바위인데 과천에서부터걸어왔네요 나간김에 헬스등록하구 헬스장가니 할아버지할머니두운동하시던데 난머하는건지...낼부터 달려보께요 무기력증떨쳐버릴께요 진짜 이친구.절교하구싶네요.ㅋ,오늘은많이걷구
"48세, 올해 큰아들 대학입학 작은아들 고등학교 입학 외벌이(남편)  취직할데 없나 여기저기 이잡듯 뒤져봐도ㅜㅜ 없더라구요.. 기술도 특기도 없구 가는 세월 아까워 늦게라도 큰용기내어 공부시작(사이버대학) 적지않은 수업료에 3월 부터 눈에 불을켜고 열심히 해왔는데, 넘불을 켰는지 시력이 뚝뚝뚝... 졸린건지 눈이아픈건지 뜨고 있는게 힘들어요 게다가 낼모레부터 기말시험..갱년기 증상이 얼마전부터 폭풍같이 밀려오는 바람에 심장은 불안불안 뛰고, 책보고 있다보면 어느새 뇌속은 우주속에서 헤매고 있네요ㅜㅜ  눈도 화끈화끈, 얼굴도 화끈화끈...찬물로 세수도 몇번을 해봐도 소용없구..차라리 낮잠이라도 자볼까 눈을 붙여도 말똥말똥..  생전 않먹던 시원한 콩국수까지 먹고..힘내서 공부해야지 하는데 걍멘붕상태네요(애들 한테 공부 잔소리한거 엄청 미안해지네요) 괜히 시작했나 후회도 밀려오고..갱년기 증상은 얼마나 가야 없어질까요??ㅜㅜ    ",딱밤 한대 맞아야될거 같아요ㅜㅜ
" 스스로위로도해보구 감싸안아도보구 채찍질도해보구 응원두해보구 병원서진료두해보구있는 무진장갱년기우울증과무기력증에서 헤어나질못합니다 우리가족내가지키지못하면안되는데... 이세상서 나만 늪에빠져버린것같아요 이럴땐 좋은사람들과만남을가져도 증상이회복못하네요 저좀 누가 꾸짖어주세요 ㅠ.ㅠ 
 연령에 따른 증상을 나누고 친목을 도모하기 위해서  카페 사용 별명을 별명 출생연도 지역 순으로 [유나짱70서울]  이렇게 바꾸셔도 됩니다.^^       ",무더위보다더한나의정신상태
열흘전인가...팔에 아무흔적도 없이 간지럽더라구요...그래서 긁으니 두드러기처럼 피부가 확 올라오고..그래도 간지러워서 벅벅 긁었더니 나중엔 딱정이까지 지고...그래도 계속 가렵더라구요..그리고..입술이 부르트고..따겁고..근데 자세히보니 입술이 단순히 부르튼게 아니라 포진처럼 입술전체가 부풀었더라구요...가만 생각해보니 이게 면역력이 저하되서 생기는 증상같더라구요...늦은결혼에..마흔하나에 애낳고 뒤치닥거리 하고 8년을 살았더니 온몸에 진이 빠져버린 나이가 된건가요..애는 나날이 에너지가 충만해가는데..늙은엄마는 점점 면역력까지 떨어져가고..처녀때부터 아들처럼 키워왔던 강쥐가 16년을 함께하고 한달전 하늘나라로 간  까닭이었을까요..사람 만나기도 싫고..그저 우울감이 마음한가운데 도사리고있네요..면역력 증진시키는 음식이나 한약이나..아무거나 추천 해주세요.간절합니다..,마음이 우울하네요..
날씨탓인지 기분이 급다운 갱년기가 되니 나 자신이 스스로 가두는 느낌  그냥 이 세상에 나혼자 외톨이같은 기분이 드네요 ,오춘기 갱년기
"제 나이 51세 첫째 21살 딸,  둘째 17살 아들 남매 두고, 남편은  대기업 다니는 53세 정말 평범한 가정입니다. 제 소신데로 아이들 열심히 키웠구요 어느 정도 결실도 있는거 같습니다.    50대 접어들면서 든 생각은 인생 별거 없고, 허무하고 덧없다는거.... 인생은 B(birth)와 D(death) 사이의 C(choice)이다라는 말 처럼 그냥 죽음을 향해 가는 열차인것 같네요.    이런 생각도 갱년기 증상일까요. 마구마구 쳐지고 우울해지네요. 어릴 때는 열심히 살면 뭔가 큰 업적이 쌓일 것 같고, 멋진 미래가 기다리고 있을 것 같았는데... 정작 여기 와보니 별반 다를게 없는 인생의 날들이네요 ㅜ.ㅜ   좀 더  멋진 삶을 살고 싶었는데... 실상은 그렇지 못하고 초라한 현실이 기다리고 있네요!      ",허전하고 덧없네요
,내마음의 가지를 친다는 것은
,쉰 둥이 글 쓰는 여자
마흔 되던해 봄에 갑작스런 어지러움증과 심장이 미치도록 쿵쾅되고 누가 뒤에서 쫒아오는듯한 불안함에 잠 많기로 소문난 내가 누우면 말똥말똥 새벽5시에는 눈이 번쩍 방광염은 달고살고 ...그러다 몸무게가 최대치를 기록하고 ㅎㅎ그때부터 운동을 시작 했더랬죠..짬나는 시간 알바도하고..운동의 효과인지 조금씩 조금씩 나아져 요즘은 심장이 두근대도 잠이안와도 불안해도 또 그분이 오시는구나 하고 넘겨버릴 정도의 여유가 생겼답니다..그래도 한번씩은 덜컥 겁이 나기도하고 불안하기도 하고 그럴때는 있죠^^우리 힘내서 하루하루 보내자구요 그러다보면 요놈의 갱년기도 도망갈 날이 올테니 ㅎㅎ 홧팅임다!!!^^,내나이 마흔하고도 5살 임다^^
카페 제목이 나랑 맞아 가입했구요 같은 연배분들이라 생각하니 편하네요   갱년기증상..ㅠ 몇 달 전 완전 정확했던 생리주기에 맞지 않게 한 동안 안나와 산부인과 갔더랬어요 참고로 제나이 49인데 의사분께서 하신 말씀이 폐경 평균나이 48세라고하시면서 생리주기가 많이 불규칙해지다가 얼마간은 안나오고 띄엄띄엄 나오다 그렇게 폐경이 된다더라구요 그 말을 들어서인지 아닌지 (실은 화가 많이 나네요 아무것도 아닌것에)요즘 굉장한 짜증이 급습하면서 순간순간 이성 잃을 정도의 자포자기 같은 맘도 들고 힘드네요 이것도 갱넌기 증상인지 여줘보고 싶어요 ㅠ,가입후 첫글 올립니다..폐경  맞나요.. ㅠ
화가나고 짜증나고 힘들고 외롭고 쓸쓸해요ㅠㅠ,요즘은 마음이 많이 이상해요 
"혹시 저같은 증상으로 고생하시는 분들 있으실까 싶어 글 올려 봅니다.오십견으로 근 몇개월간을 좀 고생했었습니다지금도 약간의 통증이 남았지만 많이 호전됐구요단순히 갱년기 증상이다 지나치고 넘기고 하다 저처럼 아예 팔을 쓰지도 못하는 지경되지 마시고 병원에 꼭 가보시길  바래요날씨가 꿉꿉하니 팔도 무릎도 시큰시큰합니다참, 이제 아이들 좀 크고 살 만한데아프니 서럽습니다",서러운 갱년기?
요며칠 되는일은 없고 힘들기만하고.. 에고고.. 그냥 마음을 위로받고 싶은데 위로받을데가 여기밖에 없네요. 다시 시작할수 있겠죠 어제는 어제고 오늘은 다른날이겠죠. 어제와 오늘 그리고 내일이 같은날일까봐 무섭기까지 하네요. 그래도 시간이 지나서 어제가 되고 오늘이 오고 오늘이 다시 어제가 되고 힘내서 다시 일어나봐야겠네요. 오늘도 다들 화이팅하세요,그냥 저냥 기분이 다운되는 날
8시30분~ 식구들 모두 나가고 나혼자만의공간에서 모닝커피한잔 마시며 아침드라마보고 경제방송도보고~~  나 혼자만의 세상이 넘좋아요~~~   올1월 까지 빡시게 일하고 4개월째 집순이가 되었네요~~  처음엔불안하고 심심하고 하드만 요즘은 완벽적응이 된듯~~  이래도 되는건지~~^^,하루중 가장행복한시간~~
우아한 갱년기  ?어떻게 우아할까남들은 어찌보낼까궁금해서 가입했는데까페들어올때마다넘   우울해지는 기분이에요71년생인데생리가 왔다갔다하고흰머리 염색갑자기 더웠다가 추웠다가하는정도  인데더  심하신들  글들보고걱정이 앞선나머지차라리 탈퇴할까 ?하는 생각을  갖고있네요 ~~참갱년기 무섭네요 ^^그냥이대로 넘어갔음 좋겠네요,까페가입후
나이는 40대초반인데 남편과는 섹스리스사실 하고싶지도 않아요 노력도 해봤지만맘이. 안가니 몸이 따르질 않아요호르몬 수치는 정상이라는데 둘째낳고 부정출혈이 있어요 난소암이랑 경부암 검사도 꾸준히 하는데 직장다니며 7살 9살 아이 건사하느라넘 힘든데 애아빠는 겉돌며 자기 취미생활만해요도와주는 친정시댁없이 이게 뭐하는 짓인가 싶고결혼도 후회되고 이러다 갱년기오면 이혼할것같아요 지금도 맘은 굴뚝 같지만 여기 선배님들에게 위안받네요,우울증인지요 갱년기가 두려워요
올만에 지인들한테 전화했더니 다들 바쁘네요! 조금전 광주막내이모가 전화오셨는데. . .항상 목소리는 밝고 좋으셔서 저도 기운이나네요! 친정어머님 돌아가시고 두분 남은 이모들이 건강하게 지내시기를 바랍니다. 나이들면 다들 몸이 아프시니. . .우리들도 지금부터라도 건강을 조금씩이라도 챙깁시다. 그들의 신앙과 삶을 본받아서 행복한 제자신이 되보려합니다. 화창한 주일날 신께서 내려주신 공기와 바람과 따뜻함으로 하루를 마감하려 합니다.,따뜻한 날씨. . .
난 안심심하다고 외치며 몸무림치는 내자신이 참 한심하기도 하구........ 뒷치닥거리할 식구도 없구 나혼자인데 왜 이리 심심한건지.   이혼으로 혼자된지 10수년된듯 딸아이하나 있는데 대학을 가면서 독립을 했구 남친도 만나봤지만 내맘을 채우기엔 모자른것같아요    이제 운동과 취미생활만이 살길이라고 결론을 내리고  드럼을 배우고 하다못해 세차동호회까지 가입을했건만  주말은 늘 혼자내요  티비를 보면볼수록 멍해지는것같구  혼자서 뭘해야할지....... 방향을 못잡겠어요  다시 사랑이란걸 해봐야 하나 어디서 인연을 찾을지..   여자든 남자든 심심하다고 아무나 만나면 괜히 시간낭비만하는것같구 결혼안한 친구에게 톡해보니 친구도 심심하다내요  서울에 있어서 자주 만나지도 못하구 이동네서  친구를 사귀는것도 맘이 안가고... 혼자 어케 시간을 죽여야할지~ 집에가서 장농정리나 해야할까봐요  미니멀 라이프 실천중이라 오늘은 옷정리 번민하는 내마음을 버리고싶으내요  그냥 주절주절 해봅니다    우아하게 늙어가는게 제 인생의 목표입니다,휴일이 싫으내요 
,외로움
,위로가 필요할때 보세요
딱 저의 이야기네요 식욕없고 기운없고 여기저기 근육통에 무기력감 27년동안 달려온 저  너무 제 심신에 무리가 왔나봐요 ㅠ,몽실언니에서의 엄마병
  옷장문을 열면  짜증이나   입도안은옷들이  너무많아  작아져맏지도 않고  나눔할려니  아깝고!!~~ㅎㅎ , 의류~~
,가입인사
힘낼수있는 조언들 많이 부탁드려요^^,오늘가입 했어요
우아한 갱년기고 싶은데여기저기 안 아픈 곳이 없고가만히 있다 느닷없이 눈물이 나네요그깟 홀몬 하나 때문에성격이 바뀐걸까요?우아하긴버얼써글렀네요가입인사 드립니다좋은 친구가 되면 좋겠습니다^^,가만히 있어도 눈물이 나네요
53세 인지 54세인지~아무튼 갱년기 ~반갑습니다,가입 인사드려요~~
"해야 할 공부도 많고 읽어야 할 책도 산더미인데 다 놓고 멍하니 하루를 보냅니다.간혹 알바도 나가지만 처음 접해보는 일이라 스트레스가 많아 알바 나가는 날 되면 이틀 전부터 심장이 막히는 느낌이...신랑은 자기 딴엔 사업 구상 중이라며 바쁜데 제가 보기엔 역적 모의하러 허송세월 보내고 있는 것 같구요. 뭐, 성공하면 나라 몇 개 쯤은 팔아먹을 지도...고2 때 중학생 영어 알바를 시작으로 학원 강사, 학교 방과 후 수업 등 30여 년을 아이들만 가르치다가 신랑이 학원을 몇 번 부도낸 뒤로는 다신 이 일 하고 싶지 않아 마트 알바를 나갔거든요.세상에 이런 부류의 사람들이 살고 있었구나, 를 매 시간 깨달을  만큼의 진상들 앞에서 끝도 없이 작아지는 느낌...제자들이었다면, 그렇게 살지 말아라. 너의 인성과 행동은 네 부모까지 욕 먹게 하는 거란다...고 가르쳐줬을 텐데요...벌써 이 알바를 한 지 5달이 되어 가네요. 신랑은 학원에서 오라는 데 많고 과외 받고 싶어 기다리는 애들도 있는데 무슨 청승이냐고... 학부모라도 만나면 어쩔 거냐고...이 양반이 내가 왜 굳이 마트 알바를 하는지 도통 이해를 못 해요. 학원이 진저리 날 만큼 싫다. 학원 쪽으로는 고개도 돌리고 싶지 않다. 고 매번 말해도 이해를 못 해요. 아니면 못 한 척 하는 건지...어쨌든 이 알바 일도 근간 그만두겠지만 이제 어떻게 살아가나요. 일확천금만 꿈 꾸는 남편 덕분에 저와 딸 아이의 미래는 는개 속에 갇혀 있네요.지나온 세월도 후회되고 제가 이 세상을 살아가야 할 이유가 하나도 없는 것 같아요.",이런 마음이 뭘까요?
아들은 학교에서 체험학습가고 딸램은 늦게까지 자네요근육통이 계속있어 약먹고 의자에앉아 하루키 기사단장죽이기 읽고있어요감기몸살땜에 좋아졌던 방광염도 스멀스멀 올라오네요하도 우울해있으니 친한 지인이 그러더라구요예전 건강했던 그시간으로 돌아갈순없다지금 이상태대로 인정하고 보듬고 살아가야한다고요 ㅜ하...미세먼지가 극성이라 동네산책도 어렵네요그래도 감사할일들을 찾아보아요!,오늘오전 컨디션 어떠세요?
"맞는거같아요.  저는 마음이먼저왔어요. 그리고 몸까지같이오고ㅜ 이상하게 작년부터 심하게 온느낌이예요...ㅠ 가족한테는 말은 했지만, 본인들은 모르는 증상이니까?^^; 하는 그냥그런 느낌받았어요.   그리고 저혼자 우울한마음. 불안장애. 공허함. 불면증상에쓸쓸하고 뭔가 같이있어도 채워지지않는 그런게있더라구요... 아마 우리여기 회원님들은 아실거같아요..ㅠ  ",갱년기증상.우선 마음증상??
,가입 인사드려요^^
저번에 홍보 해. 달라는 글을 봤는데 어디로. 들어가서 어떻게 하는지 궁금해요.,갱년기 카페. 홍보 어떻게 하나요?
큰애와 둘째가 터울이있어요아들이 중1인데 지난가을부터 제가 몸이안좋았는데 그즈음부터 사춘기증상을 보이더군요전쟁전쟁이네요원래 애들에게 큰잔소리 안하고 살았는데매번 부딪히고 전그때마다 갱년기이런저런 증상(방광염 근육통 무기력감등등)땜에 밤마다 혼자울었어요믿기지가 않아요정말 건강에자신있고 공부도 계속했어요아직 집에서 과외를 하고있긴한데 전과같은 열정은 없네요아들이 엄마맘을 헤아려주길..다행인건 남편이 절 신경쓰기시작했어요 폐경되면 오히려 몸이낫는다는데 그런가요?생리는 오락가락한지 좀됩니다 날씨는 엄청좋네요^^,엄마는 갱년기 아들은 사춘기..
오늘  마트에서  유통기한 넉넉한 상품을 카트에 담았어요 분명  확인했고 그래서 하나만 사려는데  원플러스원이라해서  카트담은 물건들 잠깐두고 같은제품을  가져왔는데 유통기한이  짧은걸로ㅈ바꿔져있더라구요 어찌나 욱하던지 유통기한 긴걸로 바꾸고싶다했어요 없데요..네.ㅈ없다고해야 소진되겠죠   내일이 ㅈ휴무니까요..환불받았는데 기분 참 더럽더군요 사람 바보만든거같아서..증거가없으니까요 욱할만한거죠?    ,자꾸 욱해요  분노조절장애처럼...에휴
해야할 사랑을 다하고 이제는 그만 쉬고 싶은 나이.아직 하지 못하였다면 더 늙기 전에 다시 한번 해보고 싶은 나이. 우연이든 인연이든 아름다운 착각의 숲에서 만나 필연이라 여기며 스스로를 위로하고 싶은 나이.가난하다고 해서 그리움이 없겠느냐고 가난하다고 해서 사랑을 모르겠느냐고 어느 시인의 시 한 구절을 읊조리며 오십과 육십 사이에 홀로 서 있는 사람들은 비 오는 날이면 쓰러진 술병처럼 한 쪽으로 몸이 기울어진다. 그래도 어느 인연이 있어 다시 만나진다면 외로움은 내가 만들었고 그리움은 네가 만들었다며 서로의 손을 잡고 등을 툭툭 치며 위안이 되는 마음이 닮은 그런 사람을 한번 만나보고 싶은 크게 한번 웃어보고 싶은 그러고 싶은 차마 그냥 넘어가기에는 많이도 아쉬운 오십과 육십 그 짧은 사이.,오십과육십사이
" ""우아한 갱년기"" 제목이 가슴에훅~~들어와서 언른 가입했어요반갑습니다",안녕하세요
좋은정보 공유해보아요^^,안녕하세요^^
요즘 갱년기인가봐요^^,반갑습니다
" 59세예요. 인생에 대해 진지하게 생각해 본 적없지만 한번 태어나 살다 가는데 조금 더 멋지게 살다 가야겠구나...싶어지던 때 부터 무엇이든 긍정적으로 보려고 내게 스스로 최면을 겁니다. 거울 앞에서서 나를 향해 스스로 칭찬도 해주고 예쁘다. 잘했다 말해주곤해요.  누군가에게 칭찬을 받으면 좋다는데.. 칭찬해 주는 사람이 없으면 내가 나에게라도 해 주면 됩니다.   가급적 지난 세월에 대한 추억은 좋은 것만 자꾸 떠올리고. 안좋았던 기억은 지워버리려고 애씁니다  내 인생을 좋게 만드는 것, 바로 자신이니까요",나를 위해
"중3 딸이 작년동안 사춘기로 방황해서. . .올해는 고등학교 가기위해서 아이한테 돈을 걸고 전교등수 올리면 돈을 주기로 했습니다. 그래도 집에서 놀수만 없어서, 문제집을 사주고, 시험 일주일전에 성적만 올리게끔 문제집을 검토해주고, 간식도 사다주고, 비유좀 맞춰주고 있네요! 저는 알아서 숙제하고, 공부했는데. . . 시대가 다르고, 아이들은 적고, 경쟁은 치열해지고. . .그래도 학교 보내놓고 나면 자유시간이 있어서 좋네요! ^^  갱년기라서 그런지 오돌뼈를 다졌는데, 그뒤로 오른쪽 어깨가 아프네요! 병원도 싫어해서, 적당하게, 파스 부치고, 살짝 팔올리는 운동도 하고, 딸한테 주물러 달라고 하고, 한달쯤 되니 통증은 없네요. 오랫동안 손목을 써서 관절이 약하네요. 나이를 먹어도 크게 아프지 않기를 바랍니다.",사춘기딸 공부시키기
하루 세끼 .. 그렇다고 매일 밥을 하는것도 아닌데 야채 다듬고 썰고 밥얹히고 고기 준비하고 왜 다 싫지. 임신도 아니고.. 그냥 가만히 풀장에 누워서. 그냥 그 상태로 누워있으면 괜찮아질까... 삶이.. 재미없네요. 그래도 또 일어나 밥을 하고 준비 해야 하는건 .. 내 할일이니  밥 좀 안하고 살고 싶다요 ,밥하기 싫고 모든게 힘드네요 구찮아요.
저는 정말 초기인 것 같아요. 생리앱이 54일째... 아직 생리가 없네요. 저는 몸이 먼저인가봐요. 요즘 바쁜일이 많아서 정신이 없다보니 마음 증상은 잘 느끼지 못하겠어요.  한동안은 불의를 참지 못하는 것이 갱년기구나 생각했어요. 처음 보는 중년 여성들이 갑지가 훅 들어오는 간섭을 하는 경우가 있잖아요. 그때는 이해를 못했었는데. 자기 감정을 컨트롤 하지 못해서 그런 건가보다 . 이제야 예전일이 이해가 가요. 저도 그냥 느끼는대로 닥치는대로 반응하는 일이 잦아졌어요.  오늘은 모두 꿀잠 주무시길 바래요~ ,봄이 왔나봐요. 요즘은 꽃보느라 증상이 좀 덜하네요.
전 흰머리 이젠 귀옆엔 흰머리가 꼬불꼬불하게 나오네요.. 아 나도 이제 쉰내 나겠다 싶어요. 가진 옷은 다 캐주얼에 젊은 애들 옷인데 할머니 옷도 서서히 준비해야 하나 ㅠㅠ 우울한 하루....,요즘 늙어가는거 외모로 보이시나요?
너무 궁금해요사람마다 다르겠지만~전 우울감은 좀가라앉았는데 컨디션이 안돌아와서요아직 폐경전이에요.. ,갱년기 평균 얼마나가나요?
신나는 일이 없고 우울해서 음식도 하기싫고 청소도 하기싫고 움직이기도 싫어요~그런데 현실은 안움직일수 없잖아요~저와 증상이 비슷하신분들 있나요~~,우울해요
