content,title
"열감에 시달리다 칡즙을 주문해서 이틀 먹었어요.하루에도 몇번씩 수시로 훅훅 달아올라서 너무 힘들고땀에 쩔어서 찝찝했는데, 이틀동안 하루에 한 포씩 먹었거든요? 그런데 신기하게도 어제는 세번정도 열감이 올라오고 없었던거 같아요. 칡즙의 효능이 정말 있는건가요?별 기대 안하고 먹었는데 달랑 이틀 먹고 효과가 있는것 같아신기하기도 하고 믿기지가 않아서요....  혹시 저처럼 칡즙먹고 완화되신분 계신가요?",칡즙
새벽 자다가 갑자기 배아프고결국 설사했네요편의점 아이스크림 다량 먹고나서요위에서 올라오는 우유상한 내 진동하구요저번에도 같은 증상있었는데...뇌가 망각했나잠도 푹못자고 퉁퉁 부었네요빈속에아침을 고구마와 포도로채웠는데 몸이 축쳐지고 무겁고힘이 없네요아이스크림이 않맞나봐요,배탈
어께통증으로 잠자기도힘들고 아침에 일어나기 힘들어  병원진료받았는데  50견이라는데  혹시 50견치료후 완치되신분  조언좀부탁드려요 ,어께통증
갱년기증상에 불면증도 있죠? 요즘 불면증때매 죽겠어요ㅜㅠ   커피도 줄이고 했는데도 새벽까지 잠이 안오네요 온몸이 근육통처럼 아프고 우두둑 소리 나는게 괜찮아지니 불면증이 또 저를 괴롭히네요ㅡ.ㅡ   이또한 지나갈까요?,불면증ㅠ
무슨낙으로사세요? ^^,갱년기엔 무슨낙으로 살아야할까요?
어제올린글 보셨나요?허리땜시 ᆢ오늘 정형외과다녀왔는뎆ᆢ물리치료후허리견인치료했는데ᆢ숨쉬기가힘들더라구요견인치료받아보신분요효과있으신지요?계속받아야된다는뎆ᆢ한번받을때마다1만원이네요견인치료비만요mri인가mra인가 찍어야확실하다는데찍어야할까요?팔다리절이는것같은증상도갱년기인줄알았는데목과허리때문이라고ᆢ하시네요그러데왜이리믿음이안가는지ᆢ??기침만해도허리가울려서아파요ᆢㅠ,허리 견인치료효과~~*
저만 그런가요~~엉덩이 시작되는 골이 있잖아요그부분이 너무 간질간질 거려서 긁으면 아프고땀띠도 안나고ᆞ아무렇지도 않은데자꾸 손이 가네요~이럴땐 병원 어디가야 할까요~~??,엉덩이~~간지러워요 
이건 갱년기 증상인지모르겠어요 ~특정히 확오르고 하는것 같진 않은데얼굴은 홍조가 살짝오고 갑자기 덥고 하는지는 잘모르겠는거 같은데 .ㅎㅎㅎ올여름 덥다고 해서 그냥 참고는 있는데  저는 왜이리 더운지.. 한평생 여름이 싫어진적 없었는데  올핸 정말 홀몬 변화로 생리도 맘대로하구 ㅎ더운건지.홀몬 변화인지..자다가도 목아퍼서 움직이기  힘든데 더워서 깨니 영 ~살맛 안나요 ㅜ.ㅜ 목디스크가 있었는데 홀몬 변화후 왜케 아픈것도 오래가는지~~ 빨리  몸 컨디션이 좋아 졌음 좋겠어요~ 이렇게 힘든거 얼마나 가야 할까요??5년 .10년 이면 이런 힘듦도 없어 지는지~~,더워서  힘든데 홀몬인지 정말 더운건지 ㅡ. ㅡ
시력이 좋았는데문제가 생긴것 같은데 표현을 못 하겠어요 ,노안증상이 처음 어떻게 오나요?
"간만에 어제마트갔는데ᆢ 평소잘안가거든요~~넘추워덜덜 ...떨었네요~신랑이 마트온다고 기다리라고해서기다리다보니 2시간 넘어서까지 있었는데ᆢ온김에 저녁먹고 가자는말에 ᆢㅎㅎ그럴까?밥먹고해서3시간넘게마트에있었네요그때부터허리가안좋더니ᆢ집와서 쇼파에앉았는데도 허리가불편하니안좋더니 ~~ㅠ저녁 뜨거운찜질하고 ,파스붙이고,근육통에 바르는거하고ᆢ자고일어나니 똑같네요..ㅠㅠ넘추운데있어서 근육에 이상이온건지?정형외과 약도 있어서 먹고 잤는뎅~~오늘은병원다쉬는날~~~~~~😭낼 정형외과가서 물리치료 받아야것죠?병원 아주지겨워서 안갈라 했는뎅흄~~~~~뭐만하면 이러네요..이약한 몸뚱아리를 어떡하면 좋나요~~ 요것도 제가 만들었네요~~♡",마트갔다오고 허리가 ᆢᒺㅠ
상열감홍조는년초부터 계속되고4월 막생이었지요~생리고 뭐고 안해도 좋으니홍조열감에 넘 힘들고 사람 만나기어려워서 화애락큐 6월부터 복용중!먹고2주후부터 현재까지열감 홍조80%좋아져서 살만했죠~근데7월중순쯤 3-4일 묻어날 정도의 생리??   -담달을 지켜보기루했죠!8월 어제부터 완전 일반 생리 시작했어요이더운데!! 안해도 걱정  해도 걱정..아무래도 혹시 화애락에 여성홀몬제가있을까요?그냥 때가되니 오락가락하는걸까요?담달을 또 지켜볼게요--;;(올초 홀몬검사시 아직 완경수준은 아니라곤하심)그데!!!생각해보니 제가 자궁근종 1cm지만 있고가슴에도 그정도 물혹이있는데생각도 못하고 갱년기가 힘드러화애락을 벌써 3개월째 먹구 있었네요...건강식품은 상관없는건지...석류즙먹어도 되냐 했을때 의사샘이식품으론 괜찮다고 하셨거든요갱년기증상에화애락 저한테 따고맞아 좋은데..ㅜ,물혹과 화애락등 건강식품...
갱년기 증상일까요아직은 아닌거같은데ㅜ 죄송ㅜ하루에 4시간씩 그것도 설잠으로 자요ㅜ2주 이상 눈 뻘겋게 살아요ㅜ,잠이 너무 안와요
왜이리 잠이 힘들까요? 머리만 대면 잠이 드는데 3ㆍ4번씩 깨니 잠을 잔건지 안잔건지 헤롱헤롱합니다 마그네슘ㆍ비타민dㆍ호르몬제 ㆍ칼슘 다 먹고 운동도 열심히 하는데 왜왜왜 뭐땜시 스트레스도 별로 없는데 저 왜이러지요? 도움 좀 주시와요 ~~,잠
저희 거래처에서 요실금 임상실험자 모집이 있어서체면 불구하고 손 번쩍 들었는데막상 설문 받아들고보니 참 쑥스럽고만요^^;;병원 진단/공짜 임상기기에 너무 욕심 냈나봐요.아자~~!!난 할 수 있다~~!!!! ㅎㅎ 〇〇 ,요실금 임상에 손 번쩍~
,요즘 부쩍 머리가 심하게 빠지는데...
갱년기 시작된후로 앞쪽으로 자잘한 흰머리가ᆢ많이 나네요ᆢㅠ한동안은 한두개라 뽑았었는뎆ᆢ뽑지말라해서 그냥 놔두었더니ᆢ염색해야되겠죠?넘자잘해서ᆢ 가위로잘라내다가ᆢ옆에검은머리 까징잘랐네요~ㅎ몸 아픈것도짜증나는데ᆢ갱년기시작된후로부쩍늘었네요..날도더워 땀흘리니더그런거같고ᆢ흰머리 많은걸 보니 확 늙은거같고속상하네요ᆢ ㅠㅠ거울보기싫으네요 ᆢ,갱년기오고 흰머리가ᆢㅠ
공복혈당 107  나왔어요  당뇨같은건 나랑 상관없다 생각하고 살았는데  나이먹으니  혈압도 높고  ㅠ의사선생님이 운동하고 한달후 오랬는데  세달넘도록 안가고있네요   운동을 했어야 가죠...ㅜ체중이 많이나가는편은 아닌데   완젼 운동부족인듯..혹시 혈당 조금 높으신분들 어떻게  관리하세요혈당측정기를 하나 구입해야하는지....늙어 서럽습니다,공복혈당이 높아요 ㅜ
"거울속 화장지운 얼굴은"" 당신 누구세요?""하고 묻고 싶어요. 세월 흐른흔적이 마음에는 없는데 제얼굴엔 또롯이 남기고 가네요.  ",세수한후에
제나이 49이구요.지난달은 생리를 한달반만에 하드니 바로 열흘만에 또 생리를 하네요. 이렇게 끝난지 열흘만에도 생리를 할수 있는건가요?폐경전조증상인건지~~~저는 배란혈인줄알았는데 정상생리예요. 양도 많고 배도 아프구~~~날도 더운데 한달 내내 기저귀하는 기분이예요.ㅜㅜ폐경이 다가온건가요?,생리두번
작년에 새 세상을 만난듯 잘 썼던 생리컵을폐경주사를 맞으며 끊긴 생리로 욕실에 있던거버릴려고~아깝다고~왔다갔다 하다 뒀는데드뎌 다시 쓰네요.이여름에 어쩌자고 생리는 다시와서 살이 짓무르게 하냐구요.다음번 생리 끊기면 정말 미련없이 쓰레기통에 버리든지 해...야겠죠? ㅎㅎ;;칠개월만에 다시하는 생리~이 여름을 더 힘들게 하는 일등공신_웬수네요,"강제폐경 후, 버릴뻔~한 생리컵을 다시 쓸줄이야"
수요일 발목이 아파서예전 부딪힌 자리에 뭔긴 볼록한게 만져지고목요일 서울 병원갔다가백화점 쇼핑 다니는데자꾸 무릎이왜 이러지~하면서금요일 병원갈까말까오늘 결국 정형외과가니무릎 뼈 이상없는데앞부분 힘줄에 염증이 난것 같으니당분간 걷지 말고오래 서 있지도 말고지난 보름넘게걷는게 너무 좋아서일주일에 하루이틀 빼고 사오십분을 걸었는데...결국 그게 무리였네요걷고 땀 쏙 빼고좋았는데...주방 앞에서 의자에 앉아서설것이 하니답답해서 결국 다시 섰네요한동안 운동 못하고 앉아서 또 군것질 계속 하네요아~~내장지방ㅜㅜ진짜 기름 발라내고 싶네요무릎아...쫌...봐주라힘 좀 내자~~나도 운동해서 지방 쫌 빼보고싶은데...,걷기를 너무 열심히 해서 그렇다는데ㅜㅜ
"몸에열이오를기미를이제 제대로알겠어요~그냥더워서그런건지 ᆢ했는뎆ᆢ가만히기다려보니등뒤로해서 겨드랑이 ,배로해서뜨거운기운이 확~~도는느낌ᆢㅠ그리곤 땀이줄줄~~~에어컨아래오래있으니ᆢ재채기계속하고ᆢㅠ무릅은시리고 ᆢ발목은시큰거리고ᆢ즐거운토요일도 우울하네요~~ 요것도제가수놓은거예요~~♡",몸에열이확~~오를땐어떻게하시나요?
요며칠 밥을시원찮게먹었더니ᆢ뭐 계속 먹었던거 같긴한데ᆢ입맛없어 밥은 아주쬐금 먹었거든요땀흘리며저녁하고났더니 급체력저하네요ᆢㅠ뭐먹어야 기운이 날까요?우갱님들은 이럴때 뭐드시나요? 요거시켰네요~~^먹으니들어가네요~ㅎ,"기운없고,어지럽고 그러네요ᆢㅠ"
아가씨때부터 매달 20일날 하던 생리가 8개월쯤 전부터 매달15일에 찾아오더니 이번달은 이상하게 6일부터 느낌오더니 8일날 터졋네요ㅡㅡ이번달 과식에 포식에 영야분 과다섭취로 잘 먹엇다고는 생각햇지만갱년기 증상과 어떤 영향이 있는 걸까요?,생리가 점점 빨라지면??
정신없이 한 7개월 동안 놀아 보니 ~ 놀만큼 놀았다 싶고 누굴 만나고 노는 과정에서 돈도 많이 들어 이제 점점 줄이고 옛날에 저로 돌아가고 있는데~~ 왜이렇게 한번씩 우울감이 찾아 오는지 모르겠네요 조그만 교습소인 제일도 하고 있어 그닥 한가한 사람도 아닌데  집안일은 거들떠 보기도 싫고 그러네요 저는 항상 먼가에 빠져서 열정을 다 쏟아붓고 결과에 상관없이 이쯤 됐다하며 사그러지는데 요즘은 야구에 빠져있어요~^^ 근데 야구도 지고 이기는거와는 상관없고 가정도 그냥 똑같은 일상이고 그런데 이렇게 한번씩 밀려오는 이 우울감이 기분묘하게 만드네요 갱년기 시작인가요?,작은아이 대학 보내 놓고 그동안 못논거  논다싶어~
다른분들은 어찌 극복하시는지요~궁금하네요   약복용도 좋구요.민간요법기타등등 공유해요~~^^,선배님들~갱년기극복법알려주세요^^
언제까지 해야하나요? 오늘갑상선결과..이상무 란 얘기듣고 내과쌤이 어제 산부인과 피검사결과가 같이 떴는지...검사결과 아무문제 없다하시며   '근데 호르몬이.....담당선생님한테 정확한 얘기들으세요' 하네요..아마 바닥인듯해요,호르몬제 복용하면..
"얼굴위로 열이오르면서 땀이팍~~나면서ᆢ목,겨드랑이쪽땀과 팔로해서 ᆢ손바닥도열나네요손바닥이 저만 그런건지?겨드랑이땀도요레많이나는건오래첨이네요 ᆢ자다가 손바닥을 배에 대면 넘 열이많이나는걸 느껴요목도침삼키면항상아파요ᆢㅠ목감기인지?편도부운건지?식도염인지?약먹는것도지겹네요ᆢㅠ이것도갱년기증상인지? 제가 만든 태슬 입니다~~♡",손바닥에서도 열나요ᆢㅠ
"7월 초에 글을 한번 썼었지요.. 5월 LDL-179 위험수준이라서 한달 약 복용하고 그후 그냥 식단 체중관리!했습니다. 약 먹기시러서...어찌해서든 버텨보려고..  오늘 3개월 두근두근! 전 유전성이라 수치 그대로면 그냥  약 평생 먹으려고 다짐하며!  ----------------------------------------- 3개월동안 해온것. -밀가루 끊기 (기본음식에 있는건 그냥 먹기) 빵,라면,국수 끊음. -커피믹스 끊기 (가끔 카페라떼-시럽없이 한잔씩은 마심) -저녁을 최대한 적게 혹은 보리누룽지로 끓여먹기. -매일!! 호두,양파껍질차,카카오닙스,토마토(기타과일),화애락큐 복용. -약속 줄이고! (원래 음주는 안하는데 안주를...흡입하는형이라) -요가,필라테스 제대로 하기 (이건 1년도 넘었지만..그냥저냥..^^)  단, 주말에는 모든거 허용이었지요 (밀가루만 가능한 안먹기! 계속)   ----------------------------------------- 결과!!(3개월 경과) 158키에 63키로였지요.. 캭~~~~ 63키로-->58키로 LDL  콜레스테롤 179--->137    내려갔어요..LDL이!!! 휴~~~ 물론 HDL도 상승했구요  근데..... 의사샘은 약을 처방했습니다.ㅡㅡ;; 왜 약을 안먹냐고..보약이라고 생각하고 먹으라고..... 우선 받아는 왔는데.... 언제 정상수치기준이  100으로 된건지... 전 130으로 알고있었는데 말이죠~  그래도 암튼!!! 아직 통통수준이지만 제 방식의 식단과 운동과 혈액관리는 쭉 ~~~~ 해보려구요  참!  쌤이 고기보다 탄수를 줄이라고 지금처럼 밀가루 등 계속 하라고 하셨어요!  엄청 길죠 ^^ 읽어주셔서 감사합니당!! ",LDL콜레스텔로 2차검사 후기요~
예전에 직장일 때문인가   테니스엘보로 팔이 아파요 접히는 부분이요  저도 좀엄살이 있는편 이라 좀만 아파도 물리치료받고 해도 나아지지않아 주사 맞음 6개월정도 멀쩡하다가 요즘 또 시작이네요 주사는 자주 맞음 연골도 약해지고 안좋다는데  어떡하면 이걸 완전희나을수 있을까요  혹시 저같은 증세로 치료받아보신분 있으시면 도움글좀 주세요  ,팔아픔
저 여름에 태어나서 그런지 여름더위는 덥다고 하지만  잘견뎌요 하지만 겨울에 추위엄청 타요 핫팩엄청끼고 살아요  이제 여름도 곧 끝나고 겨울맞을 생각하니 슬퍼요,저는요
예전엔 얼굴만 빨개지고 땀은 안났는데 올 해 더워서 그런건지 아님 ~~저만 그런건지 ㅜㅜㅜ얼굴에 유독 땀이 많아졌어요 잠깐 밖에 외출 나왔다가 줄줄 흐르는 땀땜에 살짝 민망해지는 여름입니다 ~ㅠ 4계절중 그래도 더운 여름을 좋아하는데 요즘은 이놈의 얼굴 땀땜에 싫어지는 여름이네요 ,얼굴에 땀이 ~~너무 많이 나요 ~
아고...작년말부터저 코를 넘 골아서 창피해요 ㅜ ㅜ,혹시 갱년기되면 코도고나요?
공항가는 길이 오늘은 참 맑네요 아.점 먹고 라묜이 꽁짜ㅋㅋ 탑승전에 화장실 갔는데 생리가 터졌네요~으..살짝 당황쏟아질까봐 겁나요ㅜㅜ,헉~공항인데 육개월이상 멈췄던 생리가 터졌다ㅜㅜ
오늘 산부인과검사왔어요~ 갑상선검사는 내일결과나오는데..같은 대학병원이라 그런지.. 산부인과쌤이 슬쩍 '갑상선은 괜찮은데요~'하시네요   그럼 뭐냐구요! 왜그러냐구요! 왜..아침마다 쿵쾅(지금은 정신과약 먹어 증상이 많이 줄었지만 그래도 느낀다는) 갱년기가 이리 무서운놈이군요. 산부인과 결과도 다음주에 나온다네요 이상 가슴쿵쾅후기입니다~,가슴쿵쾅..후기요
잠자려고 누우면 불특정부위가 콕콕찌르는 느낌이 들어요벌레한테 물리는 것처럼 그래요혹시 저와같은 증상있으신분 계세요?,살 콕콕 찌르는 느낌요 불특정부위
그분이 댕기가실라고 그라는지..자꾸 배고프다고 묵을껄 달래요..배가 터질라는데도 돌아서면 몰 묵지???궁리하고 있다요..ㅠㅠ,미치것네요..ㅠ
강직성척추염 원인도 모르고  완치도 안된다네요 제가 아니고  ,강직성척추염
예민해지고 짜증만 나더니 생리하네요ㅠ 생리 하기전 저는 가슴이 유난히 부풀고 아픈데 두세달전부터 그런 증상이 가볍거나 이제 그런 증상 없이  오는듯 해요~ 좋은건지 나쁜건지  대신 젊을때 생리 할때처럼 신경이 예민해 지는듯 해요~ 다른분은 어떠신지요?,어제 그제 남편이랑 작은일에도 부딪치고~
아침에 일있어 출근했는데 고객님을 기다려도 오지않네요~고객님한테 얼릉오라고 문자까지 보내놓고 한참을 다른일하다~생각난게 내가 시간타임을 잘못인식한것있죠?1시간빨리 나와서 손님 안온다고 혼자 똥줄따고있고~~예약시간도 안되었는데~~~고객님 그문자보고 얼마나 어이없을까요~요즘깜빡증세가 더심해져서 큰일인데 시간.까지 이러면 어쩐데요-.-,치매증상일까요?
가슴쪽에 압박통증이 있어 병원검사를해도 잘모르네요 인터넷검색으로 증상이 거의비슷하게 맞는것이 흉골근방사통이라고 있는데 치료법이 맛사지정도 밖에 안나오네요혹 아시는 분 있으신가요?미리감사드려요,흉골근방사통
우선 간단하게 제얘기.. 7월첫주에 공부중 노안이 왔나..책이 좀 뿌옇게 보이고 초점이 잘안맞더라구요..10월 시험인데 어쩌나 걱정을 많이 했어요/생리는 작년부터 불규칙하구요 7월2째주..아침에  깼는데 뜬금없이 가슴이 쿵닥.. 왜그러지?..하고 지나면  아무렇지도 않게 하루를 보냈어요  밤에도 너무 멀쩡해서 내일은 아무렇지도 않겠네~~하구요 그렇게 일주일을 매일 반복..2주까지 나중에는 몸에서 반응전에 내 뇌가 먼저 겁을 먹더라구요 우선 오전 두근대면 아무것도 못먹고 아주 힘들었어요   밤에는 컨디션괜찮고 피곤하니 잠은 드는데 새벽5~6시에 깨기만 하면 쿵당쿵당.. 아..그기분 아무도 모를꺼예요  참다 도저히 안돼서 동네 정신의학과가서 상담받고 약타왔어요.. 그날밤도 괜찮아 약안먹고 잤는데 아침에 또..ㅠ   그제야 신랑한테 너무 힘들다하니 한의원가자고..그게 화근인듯해요 금요일날 갔는데 약이 다음주 화요일날 나왔어요 그러니 그사이 더 힘들게됐죠.. 그래도 버틴건 밤8시~9시30분까지 동네 산책로 슬슬 걷고 물많이 마시고 집와서 샤워하면 밥을 먹을수있더라구요 편하게 그때 마구마구 먹어요.   이제부터 결론 어제밤 정신의학과 약 먹었어요 먹고나니..뭔가모르게 아주 편하더라구요 친구는 동생이(정신과닥터예요..서울서) 보내준약 산후우울증때먹고 느러져서 한번먹고 안먹었다는데 전 되게 편하더라구요.. 그러고 오늘 아침 7시..전보다는 약하게 느낌이 오더라구요..이제는 더이상 그느낌 느끼기싫어 빈속에 또 약 먹고 다시누웠더니..잠이 들어 11시다되서 깼어요..지금은 가슴이 좀 싸한거 빼놓고는 괜찮아요..수박도 좀먹고요   힘드신분들~ 저처럼 안정제 먹기싫어 병키우지마시구요 초기에  약드세요.. 전담주에 갑상선검사결과듣고 갱년기호르몬검사하러가요~ 얘기가 길었네요~~ 담부턴 간단하게~~~^^,아침마다  가슴두근.불안초초~~후기
울신랑이 잘해준다지만 아직 제상태를 잘 모르는듯해요.. 오전에 대해병원가서 갑상선검사하고 신랑만나 추어탕 먹었어요.. 억지로 구겨 넣었지요.. 집에있으면 더 기운없다고 절 끌고 가까운계곡에 왔네요.. 집이춘천이라 이런곳이 많아요 ..... 기운은 없지만 시원하긴해요~   후기원하시는 분들 있어서요 내일아침..깨자마자 안정제먹고 후기올릴께요.. 점심 먹고 안정제 먹으려했더니.. 신데렐라 사촌도 아니고 기운만없고 가슴 좀 답답?한거  말고는 두근거리는 증상은 없어서요    ,원인아직모르는...아침마다 가슴두근~후기남겨요
오늘도 어김없이 아침에 눈뜨니  쿵쾅쿵광...에고 이놈의 것.. 갱년기가 아닌듯 해요.. 불안증인가봐요...호르몬검사도 받아봐야겠어요,아침부터 또 ...
아침에 일어나서 밥먹고.잇몸 .아픈약 먹고오전에 자고일어나서 밥먹고 약먹고또 힘없이 자꾸만 졸려서 초저녁에도 자고일어났는데 또 졸려요잇몸.아픈데 먹는 약때문인지ᆢ왜 이렇게 졸린건지 모르겠어요또 자야 겠어요굿잠들 하세요~,왜이렇게 자꾸만 졸려요
아파요. 특히 어깨랑 날개쭉지 겨드랑이 팔이.. 좋지 않은 자세로 책상 앞에 하루종일 앉아 있어서 아픈지가 10년 넘었네요. 어깨는 여러번 스테로이드 주사 맞고 있는데 또 맞을때가 되었나봐요. ㅠ 에어컨 바람에 두통도 오고  무릎은 이리꼬고 저리꽜더니 아프고  오늘 컨디션 별로당. 몸 어디가 아프세요?  동병상련 좀 해봐요.. ,머리 어깨 무릎 팔 무릎 팔~ 머리 어깨 무릎 팔 무릎 파알 무릎.
빠졌어요..3주만에 더위도 한몫해요.. 남편이 15일까지만 덥다고..에어컨아끼지말라네요..   짜증나요!!  신랑이 잘해주니 갱년기가 너무 미워요..남들만도 못한 저예요,살이4kg이나..
"한달생리도 힘든데20일간격으로 두번씩두달을 하네요좋은건가요,나쁜건가요 몸의변화가 힘드네요?",생리든번씩  두달가까히하네요
,폐경즈음  한달에 두번생리하는거 흔한일인가요?
처음엔 냉인가 했는데  맑은물같은것이 소변같기도 하고  일주일넘게 아침에 일어날즈음 몸을 뒤집으면 훅하고 쏱아져요 근데 소변이 많이 마려운 상태도 아니었거든요    낮에도 팬티라이너를 꼭 하고다녀요 보면 누런물과 냄새가 장난이 아닌데 이게 무슨 현상일까요   요실금증상이 이런걸까요   ,아침에 일어날즈음에 소변처럼 훅 쏱아져요
"흐~~저의 맨탈은 의지박약  입니다.올 여름에 키로수의 숫자인,앞자리가 바뀌었어요.  나이 56인데 아직도 생리가 왔다 갔다. 종잡을수가 없구요.식탐은 점점 내 의지를 이기고 앞서 가는군요.배와 허리는 점점  굵어져  체형 숨김 원피스만 펑퍼짐하게 몸매  가리기 바쁘답니다.  참내.슬프고 내 자신이 미우다.", 똑 바로 서서 내 앞발이 안보여요.
자다 깨다 밤새 반복이네요.초저녁에 졸려서 쇼파위에서 좀 자고 막상 본격적으로 자려고하니 온몸에 흐르는땀에 힘들어서 소리지르면서 몇번깨고울 냥이가 발가락 깨물고 가슴위에 올라가서 꾹꾹이하길래 일어나서 사료챙겨주고지금 이시간엔 때아닌 공복감에 잠못 이룹니다.예전에 임신했을때 자다가도 일어나서 마구 먹는 입덧을 경험했었는데 지금 그느낌이랄까 ㅠㅠ평소엔 아침 거의 안먹고 11시이전엔 공복을 못느꼈었는데 이건 뭘까요?단순히 살이 더 찌려하는 전조증상인건지 갱년기증상에 이렇게 임신했을때에 느꼈던 증상도 있는건지~~ㅠ이런저런 생각에 날이 밝아오네요.,7월의 마지막날~~
7월부터 힘드네요..갱년기인지 아님 그저 불안증인지 아침에 눈만 뜨면 가슴이 쿵쾅쿵쾅...이제는 오전에는 밥도 못먹을 정도로 힘들어요 심장이쿵쾅데고 불안하니..점점 지쳐가는거 같아요 그런데 신기하게도 기운은 계속없지만 점심지나면 괜찮아지면서 밤엔 좀 편안해요 제 증상 이상하죠? 두근거리는 증상만없어도 살것같아 정신과다녀왔는데..약은 아직안먹고있어요 담주에 한약나오거든요..한방해보고 안되면 먹으려구요 처음엔 공황장애인가 불안증인가했는데 작년부터 생리가 건너뛸때도 있었고.. 불안증?언제쯤 사라지려는지요..ㅠ,에고..힘들어요..어쪄죠?
"점점 냄새에 민감해지네요. 좋은 향기에 심취하고 꽃향기가 세세하게 구분이 가고,  나쁜 냄새는 전혀 참지를 못하겠고. 혹시 나이들어 기능이 다 퇴화해도 후각은 발달하는 건가 싶어요. 다들 어떠신지 궁금해요~",나이들수록 혹시 후각이 발달하나요?
"갈색?같은게 묻어나더라구요ㅠ  아랫배아프거나 아무증상도없었는데,,, 이런적이 첨이라 무서워요.. 생리처럼 빨갛게나오지도않고 그냥 갈색이예요;;; 지금 팬티라이너하고있어요.  생리주기는 보통28~30주기정도 되고, 아직은 한달에 한번씩하는데, 스트레스받고 가슴답답하고 잠을 많이못자긴했었지만,, 갑자기이러니 당황스러워요. 혹시 이런경험있으신가요??ㅠ ",생리끝나고 8일뒤에 다시?ㅠ
허리안좋고ᆢ골반부터발바닥까지 쑤시고아픈증상 ᆢ무릅은차갑고ᆢ특히발바닥이심하게쑤시는통증ᆢㅠ집에서조금만걸어다녀도이러니ᆢ왜이러는걸까요?좌골신경통같기도하고ᆢ이증상도갱년기증상인가요?낼아들병원입원해서모레수술해야되서간호해야는뎆ᆢ 짜증나네요ᆢㅠㅠ 요건 제가 만든 리스 예요~~♡,발바닥이 쑤시고 열나는 느낌..ㅠ
계속되는 더위에 숙면을 취하지 못하고만성피로가 왔어요윗오른쪽 어금니쪽 잇몸이 조금 부었네요~칫과에 다녀 와야겠죠?칫과 가기 무섭네요ㅜㅜ;;잇몸에 좋은 약도 사와야 겠어요~나이가 드니 챙겨먹을 것들이 많아지네요ㅜ잇몸관리에 뭐가 좋은지 조언 부탁드려요~^^,잇몸이 부었어요
생리를 이주넘게  안해서  홀몬검사 하러 가봐야야지 싶은데 동네 산부인과로  가나요?아님 좀큰 종합병원으로가나요?50넘어서까지 하는 사람도 있다는데 전 이제46인데 ㅠ평소 체력이 약하고 여기저기 아픈데이런사람은 대체적으로 생리가 더 일찍 끊기나요?평소할땐 양이 많은편이였는데아는사람은 3일째되는날 하는 양처럼 생리양이 거의 없다는데 계속 라이너로만 쓴데요 나이는 저랑같은데 조금하지만 불규칙하지 않은가봐요그사람은 쫌 체력도 좋고 건강한편이고평소 생리양과도 관계가 있나요?,산부인과 검진
"더위에,갱년기 증세에 통 잠을 못자는걸 정신력으로 버티다 버티다 도저히 안되겠어서약 먹고 잤더니 잘 자서 그런지 개운하고 기분도 좋네요우리 회원님들도 저같은 증세 있으심 고생하지 마시고 약 처방받아 드셔보세요~저는 수면제는 아니고 뭔지 모르겠지만 신경정신과 상담 받아서 처방 받았어요오늘도 행복한 하루 보내세요~^^",잠을 좀 자고나니
  수면제  먹고  자는데도 ~~~3시 30분 내 몸의 알람이  나를 눈뜨게  하네요 ㅠㅜ오늘은  특히   눈이  별보다  초롱초롱하네요책을 읽으려고 책을 보는데  집중 이  안돼요집중 되믄 좋을낀데  이참에  독서나 마니하게요,눈이 별보다 초롱초롱
새벽에 잠을 설치고 자다깨다 반복하다  출근하기 위해 씻고 준비 아침에 밥 생각이 없어 어제 회사에서 기른 방울토마토  방울토마토를 사장누님께서 따서 저 먹으라고 주셨거든요 그걸 아침대신으로 먹었어요 넘 급하게 먹었는지 출근하는데 속이 더부룩 약간 어지럽다는 증상  그러다 회사 도착해서 혹시 비상약으로 소화재 없나 확인해보니 없네요 ㅠㅠ 직원들이 아침식사 안했다고 다른날 보다 1시간 빠른 점심을 먹으러 간다고 저보고 같이 가자고 하는데 아침에 과일 먹은게 소화가 안된다고 하니 밥 먹고 오면서 소화제 사가지고 왔네요 ㅎ  가스** 먹고 나니 좀 나아진듯   그런~~~ 데 지금은 소화가 다 되었는지 배가 고프네요 ㅎ 뱃속에서 꼬~~르륵,체했는지~~
열이위로확오르고ᆢ조금만움직여도땀이ᆢㅠ온몸이 한번씩 찌릿찌릿 절이는 듯한증상근육경련비슷 하게 그러길래~~생리도2달거르고ᆢ홀몬이상있나하고 산부인과 갔는데ᆢ홀몬약은 아직지켜보자구하네요~갱년기가넘심한증상도아니고ᆢ흉부쪽에 물혹이몇개있는데 ᆢ될수있음약권하지않는다구요~~날까지더워넘힘드네요ᆢㅠ입맛도없구요ᆢ,오늘 병원갔는데 ᆢ
자고 일어나면  머리가  띵~~ 하고 멍해져있어요  전에는 안그랬는데  에어컨때문일까요? 냉방병같지는 않은데? 과음하고 난담날같은증상이 계속되네요;;;  이거 병원가서 처방받아야될까요? 눈도 침침하고 컨디션이 계속이러네요 ,띵;;;;멍.....
