content,title
"1987,11월~ 18살 실업계라 난 '진흥사료'라는 중소기업 영업관리부에서 회사생활시작~실수도 연발,ㅎㅎ추억하니 너무도보고싶은이들이 많다같이계신 부장님 아들딸 고대연대다니다고 맨날자랑질신과장님 키도커고멋진분나의실수를 늘 보듬어주고 따뜻하신분당시 와이프 교사였다고 들었는데얼마후 교통사고로 돌아가셔서 얼마나 슬퍼했는지모름 ,,,,실험실 노처녀언니들 배양언니, 한명은 성도기억아남ㅎㅎ(당시는27,28),그리고 정말나랑 잘지내고 내가따라다녔던 김양언니 집이 공병학교옆이었는데 ㅎ이름생각안남전산실 미스진영당감 진 박양언니(얼굴몸매 이쁘고 착함) 당시 나랑 서울 전산교육도같이갔는데일주일을~~~같이다닌 당감진언니단짝 기억이 가물가물(성격정말좋았던 ㅎㅎ) 허양언니였나?성도생각안남글고 관리부같이근무했던 김정숙언니당시 러프스토리가 러블리햇징기사님 이랑 사랑에빠져 반대불구하고 경주로시집갔던,,,경리과 허양언니글고 동기친구들다들 보고싶은데어디서 무얼하고 살고있는지??기억을 더듬어봅니다첫직장~이후진흥사료 (영업관리부 )ㅡ소기업 경리ㅡ경찰서 경무과ㅡ군무원(해군)ㅡ농업기술센터 계약직ㅡ동생옷가게 판매 ㅡ지금은 다시 회사원참다양곳에서 직업을 가졌었넹~^^",나의첫 직장은?
50대초 적지않은 나이에 취업할려니 여기저기서 나이제한에 걸리네요.예전에는 학원에서 아이들 수학 가르쳤는데전공 살리는건 꿈도 못 꾸겠어요.ㅠ뭘 해야할지...,취업
교육시키던 저희 직원한테 이런 톡을 남기고 갔어요.얼굴이라도 봐야 뭘 설명이라도 해주지...요즘 구직란이라 해도 현장에서는 구인란이기도 해요.지금 생각해보니 핸드폰 문화가 없던 시절에는 교육하던 책에 편지를 써두고 사라진 신입사원도 있었어요**********전화로 말씀드리고자 연락드렸는데 연결이 안돼서 문자 남깁니다.우선 저를 잘봐주신 점에 대해 감사드리며 보답하지 못하고 실망시켜 드리게 되어 죄송합니다. 몇일 업무에 대해 배우다보니 업무 분야가 제가 커리어를 쌓아가고싶은 방향과 상당부분 다르다는 깨닫게 되었습니다. 업무에 대한 기대감으로 입사를 희망하였던건데 제가 해온 업무와 제가 잘 할 수있는 업무가 아니라고 생각되었어요.그래서 현재 제 자리는 저보다 더 출중하신 분이 맡으셔야하고 저는 제 경력에 맡는 업무를 다시 찾아봐야할 것같다는 생각이 들었습니다. 업무에 대한 두려움으로 이러는건 아닌가 퇴근길 집에오는 내내 계속 생각해보았어요.고민 끝에 내린 결정이기에 넓은 아량으로 이해해주시길 부탁드리겠습니다.p.s 출근카드 및 출력해주신 인수인계 파일 모두 제 책상 서랍에 두고 왔습니다.,월요일에 첫출근한 친구가
지금까지 쉼없이 일을했네요 때론 생계유지형 때론 룰루랄라 취미생활 때론 학업과병행 때론 즐거워서할때도 잠깐있었던 쉼없는 일 이젠 힘에 버겁네요 쉬고싶어요   다른분들은 어떠세요,쉬고싶어요
"올해 그만두었네요몸도 아프고 이사도 해야하고,이참저참 좀 쉬고싶어서 그만두었는데어제 팀장이 밥먹자해 나갔더니다시 일하고 싶지 않냐고~~~고민이 되네요놀구도 싶고,  일도 생각나고이 나이에 다시 불러주니 반갑긴 한데쉬고있으니 몸은 덜 아프고 시간도 많아 좋긴한데돈도 더 벌고는 싶고......그냥 주저리 주저리 해봅니다.",전직장에서....
다니는 일터가 너무힘들어요위사람 눈치  동료관계 아...하루에도 몇번씩 화가 나서 그만 다니고픈데...대출금 갚느라  오늘도 몸살로 주사맞고 출근...남들은 경력자인데 일을 쉬운 파트.전 5년차라 디지게 땀뻘뻘!!짜증도나구  승질도나구!아무것도 안물려준 시댁.친정을 원망도 해보고...누구하나 내입장들어줄 사람이없어신세 한탄하고 가네요.,너무힘들어요
날씨가 넘 더우니 손님하나 없네요....  기빠지는느낌.;;  식기세척기가 고장나서 AS기다리는데 12 시나 되야 온다하네요 핑계삼아 오늘 땡땡이 칠까싶은데 맘이 편치가 않네요   울집만 이리 손님이 없는건지???  ,오늘 가게문 안열고싶은데....
올해초 냉해와 얼마전 열흘 넘는 장마에도 튼실하게 잘 영글은 감자님^^아이들 간식으로 햇감자 포슬포슬 맛나다~^^긴긴 방학 매일 삼시다섯끼 걱정;;;;착한농부 오늘도 열일중ㅋㅋㅋ 수미감자~^^ 귀여운 불량감자♡♡ 포실포실 삶은 햇감자,너란 감자 참맛나다야~^^
늦은나이에 시작한 커피~호기심에 시작했지만 힘들기보다는 즐겁게 일을 하고 있지요^^비가오는날에는 손님도 없고 홀로 매장에서 진한 커피 한잔과 함께 시간을 보내요~,커피의 참맛을 찾아서~
"로푸드(RAWFOOD) 아동요리 강사님~ 구함! 건강한 요리! ^^ '로푸드 아동요리'를 배우시고,  마트, 백화점 문화센터, 학교 방과후수업 등에서 로푸드 아동요리 강사님으로 활동하실 분??? ^^   로푸드 아동요리(RAWFOOD Kids Cooking) 유기농 채소ㆍ과일인 로푸드로 만든 아동 건강식 으로서, 아동의 관심과 눈높이에 맞춘 재미있는 로푸드 요리들! 가장 건강한 아동요리 P/G이다.   로푸드 강사 자격 민간자격 등록자격 ㅣ 로푸드아동요리강사   더 자세히 보기!!!   ",로푸드아동요리강사 모집
결혼후 전업주부로만 살았습니다그렇다고 남편이 돈을 잘버는것도 아니었는데 아이키우고살다보니 그리 되었네요아이가 커가면서  무슨일을 해야하지않을까 고민이되네요그렇다고 가진 기술도 경력도 없고..게다 나이까지 많아지니 할수있는일이 별로 없습니다뭘 배워봐야하나...요양보호사 이건 넘 힘들것같고이것저것 배우고싶은건 많은데 돈벌이로 연결하려니 마땅한게 없네요...100세 시대인데  앞으로 살날이 많으니 무언가를 하긴 해야겠죠다른분들은 어떠신가요. .,나이50넘어 할수있는 일
,바스전용차로의 위력
사업하다 접고 딱 1년되서알바 주2 3회나 할까하고 출근했는데 직원으로 일하라고 하네요이나이에 좋은일인데달갑지만은 않다는ㅠㅠ그냥 놀긴 그렇고 해서 다닐까 했는데 주5일 근무 왜 이렇게 부담스러울까요적당히 일하고 적당히 놀고~그러면 좋겠는데ㅡ일복이 있는건지ㅡ오늘 진지하게 이야기해서생각해보고 내일 답주기로 했네요그저ㅡ멍 ㅡ암 생각 정리가 안되는 밤입니다 ,사업하다 정리하고 ~~
"작년 8월까지 사무실을 다녔어요.마지막 취업한 곳은 부채가 많은 곳이라월급도 안나오고 비젼이 없어 그만뒀죠.그동안 작은 회사들이었지만 ,경력단절없이 경리로이사다닐때마다 새 일터를 구해서 쭉 일을 했는데제 나이 쉰살이 되고나니 이력서 넣어도보자는데도 별로 없고, 의욕이 꺽여서 구직활동은 반포기 상태네요.몸쓰는 일은 엄두도 못내고,전화상담직은 정말 못하겠고,배운게 사무직이라 그쪽만 알아보는 저도한없이 한심스럽게 느껴져요.일 다닐땐 사람들에게 시달리는게 힘들고 싫을 때도 많았는데, 어찌보면 제 역할을 하는 것 같아 그게 삶의 이유가 돼 줬던 것 같아요.경제활동을 은퇴하기엔 너무 이른데.....가리지않고 닥치는대로 덤비지 못하는 건,제가 아직 덜 답답해서겠죠? ㅋ",일을 한다는 것에 대하여
"로푸드 주스(RAWFOOD JUICE) 강사님~ 구함! 가장 건강한 주스! ^^ '로푸드 주스'를 배우시고,  마트, 백화점 문화센터, 학교 방과후수업 등에서 로푸드 주스 강사님으로 활동하실 분! 구해요! ^^   로푸드 주스(RAWFOOD JUICE) 유기농 채소ㆍ과일인 로푸드로 만든 최상의 주스 로푸드 주스? 일반 주스와 달리 가열 처리를 하지 않은 '무첨가 100% 천연 주스'라 가장 건강하다.   로푸드 강사 자격 민간자격 등록자격 ㅣ 로푸드주스전문강사   더 자세히 보기!!!  ",로푸드주스전문강사 모집
먹을거 챙겨서  나갑니다  나가서  동료들이랑같이먹고  점심 짬밥 먹으야지  ㅎㅎ즐건휴일보내세요  돈벌고올께요~,오늘도 출근준비끝~
저랑 거의 20년 차이나는 여직원정말 근무하기 힘드네요본인도 불편함이 있겠지만핸펀만 들여다보고 딱 눈에 보이는것만하고일일이 지적하자니 서로 피곤할테고오히려 제가 눈치를 보면서 얘기를 해줘야하니갈수록 겁나 피곤하네요이럴땐 마음 맞는 우갱에 털어버려야겠지요,근무하기 힘드네요
"삼년넘게일한곳에서 퇴사준비중인데 실업급여를 안해준다는데 어찌해아하나요,  권고사직이 안된다는데해주며ㆍ 실업급여를 몇배로물어내야된다는뎌 먼소린지..참고로 한의원입니다..도움주세요 언니들",실업급여
,알바를 하다보니~~
워킹맘에서 탈출한지 어언 1년 이네요..그동안 조리사 자격증도 따놓고 ..애들은커서 집에 늦게오고 바쁜건 아침 남편출근시키고 애들 학교보내고 집안 청소 하고 나면 할일이 없네요ㅜ.운동싫어하고 집을좋아하는 집순이라 집밖에잘 안나갑니다ㅜ.그러니 낮잠이나 자고 일어나면 자괴감들고.다시 일다녀야겠지요~일년쉬니 겁나서 못다니겠어요ㅜ그래도 다니는게 좋겠지요~^?,"시간이 아깝네요,,"
서부발전본사에서 풀뽑기 아르바이트를 하고 왔어요기쁨조 역활을 해주신 소원면 신덕리의 나누리농장 대표님 자잘한 풀들이 아니라 키를 넘는 것들이라 그냥 잡아서 뽑아냈어요.  늘 어르신들이 풀을 제거하시곤 하셨는데 돈을 더 주는 마늘밭으로 모두 가셔서 우리차지가 되었어요 ^^   마대자루로 한 트럭정도를 뽑았어요 작업을 끝낸 곳을 바라보니 마음도 훤해집니다.   남편이 근처에 왔다가 음료수도 사가지고 오고 나누리농장 대표님의 친구분도 박카스를 사가지고 오셔서 함께 마시며 교제도 나누었답니다  밤에 촬영한 크레마티스의 색상이 참 예쁘네요.봄에 씨앗으로 파종한것은 실패한것 같아요. 삽목으로 번식을 해야할것 같아요.   외손주 외손녀가 오면 잔디밭에서 놀아야 다치지 않는다고 남편은 생각하고태안댁은 잔디가 퍼지고 싶은데 벽돌때문에 못퍼지고 있는것이 안타까워 보여서남편과 함께 걷어내고 파인곳엔 흙을 부어 메꾸어주었어요.요기까지만 하고 내일 또 하기로 ~ 아궁이 방이 뜨끈뜨끈하면 아무리 피곤해도 아침이면 거뜬해지니남편이 아궁이에 장작을 지핍니다. ,태안댁 아르바이트
오히려  오래된 찌든집 보다 신축아파트가더힘들어요  미세먼지가많거든요,오늘은 신축아파트
사춘기 연령대가 더 어려지는 것 같아요~ 중2 보다도 요즘은 중1들이 더 문제네요ㅜ.ㅜ 그리고 초6들도 들썩입니다.  내일은 토요일인데 보강하러 갑니다. 오늘 체육대회 하는 학교가 많았는데.... 중1 결석이 중2보다 훨 많아요.ㅜ 망아지들 처럼 날뛰는 중1 아이들 워워 시키기 힘들어요.,요즘은 중1병이네요
직장에 마음안맞고 (제기준에서)말 조심안하는 동료가 있어요.저는 불편하니까 가능하면 안엮이고 지내고 싶은데 쉽지가 않네요. 여기 혹시 미혼이신 분들계실지 모르지만 40대 미혼이신데 참 자아도 강하고 말도 강하고 기타등등 ...아 ~힘듭니다. 저에게 힘든 이사람도  외부엔 친한 사람이 있어요.  자기말로 전직장에서는  사람들과의 갈등없이 잘 지냈다고 하는데 제가 문제일까요. 이번일로 생각해보니까 저는 처음에 강한 어감을 느끼거나 무례하다싶은 불쾌한 경험이 생기면 아예  마음을 닫아버리는 경향이 있는것같아요. ㅜ ㅜ,직장에
